"city","country_code","hours_of_operation","latitude","location_name","location_type","locator_domain","longitude","page_url","phone","state","store_number","street_address","zip"
"Blackburn","GB","<MISSING>","53.748","Blackburn - Lord Street Mall","JACK & JONES","jackjones.com","-2.48487","https://www.jackjones.com/nl/en/stores","441254445352","<MISSING>","3977","23 Lord Street Mall","BB2 2DQ"
"Sittard","NL","<MISSING>","50.997","Sittard - Paradijsstraat","JACK & JONES","jackjones.com","5.86828","https://www.jackjones.com/nl/en/stores","31463030070","<MISSING>","5099","Paradijsstraat2","6131 JB"
"Rocky View","CA","<MISSING>","51.2032","Rocky View - Crossiron Mills","JACK & JONES","jackjones.com","-113.993","https://www.jackjones.com/nl/en/stores","5872962929","<MISSING>","3565","261055 Crossiron Blvd #629","T4A 0G3"
"Schwabach.","DE","<MISSING>","49.324","MODEPARK RÖTHER GMBH - Schwabach","JACK & JONES","jackjones.com","11.0529","https://www.jackjones.com/nl/en/stores","490911266307070","<MISSING>","11878","Am Falbenholzweg15 -17","91126"
"Blackpool","GB","<MISSING>","53.8163","Blackpool - Houndshill Shopping Centre","JACK & JONES","jackjones.com","-3.05384","https://www.jackjones.com/nl/en/stores","4401253207547","<MISSING>","3971","Unit N6,Houndshill Shopping Centre","FY1 4HU"
"Hasselt","BE","<MISSING>","50.9286","Hasselt - Koning Albertstraat","JACK & JONES","jackjones.com","5.33718","https://www.jackjones.com/nl/en/stores","3211201562","<MISSING>","4729","Koning Albertstraat28","3500"
"Plochingen","DE","<MISSING>","48.7106","AWG ALLGEMEINE WARENVERTRIEBS- GMBH","JACK & JONES","jackjones.com","9.41498","https://www.jackjones.com/nl/en/stores","490702497140","<MISSING>","11634","Am Fischbrunnen2","73207"
"Savignano sul Rubicone (Fc)","IT","<MISSING>","44.1569","Savignano sul Rubicone - ROMAGNA SHOPPING VALLEY","JACK & JONES","jackjones.com","12.4327","https://www.jackjones.com/nl/en/stores","390541343062","<MISSING>","4511","Piazza Colombo, 3","47039"
"Basingstoke","GB","<MISSING>","51.2648","Basingstoke","JACK & JONES","jackjones.com","-1.08756","https://www.jackjones.com/nl/en/stores","441256323426","<MISSING>","3857","48 Queen Anne's Walk, Upper Level","RG21 7LJ"
"Emmen","NL","<MISSING>","52.7821","Emmen","JACK & JONES","jackjones.com","6.89463","https://www.jackjones.com/nl/en/stores","31591646409","<MISSING>","4922","Picassopassage18","7811 DP"
"SEVILLA","ES","<MISSING>","37.3879","ECI SEVILLA ESTE - SUC.872","JACK & JONES","jackjones.com","-5.93939","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12250","Carretera Sevilla-Malaga, Km1","41020"
"Wien","AT","<MISSING>","48.1983","Wien - Mariahilfer Straße 71","JACK & JONES","jackjones.com","16.3507","https://www.jackjones.com/nl/en/stores","4315814146","<MISSING>","5040","Mariahilfer Straße71 A","1060"
"Wien","AT","<MISSING>","48.1689","Modepark Röther GmbH & Co KG","JACK & JONES","jackjones.com","16.4724","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","13586","Landwehrstrasse6","1110"
"Wien","AT","<MISSING>","48.2558","BESTSELLER Showroom - Vienna","JACK & JONES","jackjones.com","16.3141","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","16478","Sieveringer Straße245","1190"
"Wien","AT","<MISSING>","48.2425","Wien - Donauzentrum","JACK & JONES","jackjones.com","16.4357","https://www.jackjones.com/nl/en/stores","4313961023","<MISSING>","5358","Wagramer Straße81","1220"
"Gelsenkirchen","DE","<MISSING>","51.5782","Gelsenkirchen - Buer","JACK & JONES","jackjones.com","7.05404","https://www.jackjones.com/nl/en/stores","4920935999810","<MISSING>","3489","Hochstrasse10","45894"
"Gelsenkirchen","DE","<MISSING>","51.5077","Kaufhof - CD1 - Fil. 514 - Abt. 241","JACK & JONES","jackjones.com","7.09857","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14976","Bahnhofstr.48 -56","45879"
"Civitanova Marche  (MC)","IT","<MISSING>","43.2937","King Sport (Civitanova)","JACK & JONES","jackjones.com","13.7016","https://www.jackjones.com/nl/en/stores","390716610887","<MISSING>","11437","Via Sella ang. Via S. Costantino","62012"
"Marnach","LU","<MISSING>","50.0521","Logomotif","JACK & JONES","jackjones.com","6.02923","https://www.jackjones.com/nl/en/stores","26910011","<MISSING>","11748","Marbuergerstrooss 3","9764"
"Ravensburg","DE","<MISSING>","47.7819","Ravensburg - Bachstr.","JACK & JONES","jackjones.com","9.61222","https://www.jackjones.com/nl/en/stores","4975135270010","<MISSING>","4694","Bachstr.10","88214"
"Terranuova Bracciolini  (AR)","IT","<MISSING>","43.5484","UNION MAGAZZINI MODA SRL","JACK & JONES","jackjones.com","11.5662","https://www.jackjones.com/nl/en/stores","390559199654","<MISSING>","14156","VIA POGGILUPI,420","52028"
"Dortmund","DE","<MISSING>","51.5123","Dortmund Neues Thier Areal","JACK & JONES","jackjones.com","7.45989","https://www.jackjones.com/nl/en/stores","4923195092604","<MISSING>","2768","Westenhellweg102 -106","44137"
"Dortmund","DE","<MISSING>","51.5144","Dortmund - Westenhellweg","JACK & JONES","jackjones.com","7.46312","https://www.jackjones.com/nl/en/stores","4923153463729","<MISSING>","2758","Westenhellweg43","44137"
"Dortmund","DE","<MISSING>","47.554","Karstadt - CD1 - Fil.119 - Abt.241","JACK & JONES","jackjones.com","9.70287","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","13834","Westenhellweg 30 -36","44137"
"Dortmund","DE","<MISSING>","51.3772","THEO WORMLAND - DORTMUND FIL. 42","JACK & JONES","jackjones.com","6.93775","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12764","Westenhellweg102 -106","44137"
"Dortmund","DE","<MISSING>","51.514","Kaufhof - CD1 - Fil. 445 - Abt. 241","JACK & JONES","jackjones.com","7.46102","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15019","Westenhellweg70 -84","44137"
"Leer","DE","<MISSING>","53.2322","Leffers - STORE LEER","JACK & JONES","jackjones.com","7.46213","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14141","Mühlenstr.131","26789"
"Leer","DE","<MISSING>","53.2606","Leffers - SQUARE EmsPark","JACK & JONES","jackjones.com","7.45752","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14804","Nüttermoorer Str.2","26789"
"Belpasso  (CT)","IT","<MISSING>","37.5392","Duemme Logistics Srl (TAS-SLIEMA)","JACK & JONES","jackjones.com","14.9671","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14161","SS 121 Km11 .300 Via Valcorrente","95032"
"Schönbühl","CH","<MISSING>","47.0205","Schönbühl - Shoppyland","JACK & JONES","jackjones.com","7.49965","https://www.jackjones.com/nl/en/stores","41318590259","<MISSING>","3537","Industriestrasse20","3321"
"Sheffield","GB","<MISSING>","53.4152","Sheffield-Meadowhall","JACK & JONES","jackjones.com","-1.41064","https://www.jackjones.com/nl/en/stores","441143992799","<MISSING>","3856","Unit84 , High Street","S9 1EN"
"Chatelineau","BE","<MISSING>","50.4096","Châtelineau - Cora","JACK & JONES","jackjones.com","4.4968","https://www.jackjones.com/nl/en/stores","3271614823","<MISSING>","4765","Rue Trieu Kaisin","6200"
"Drogheda","IE","<MISSING>","53.7138","Drogheda - Scotch Hall","JACK & JONES","jackjones.com","-6.34575","https://www.jackjones.com/nl/en/stores","353419844298","<MISSING>","12240","Unit G10, Phase1 , Scotch Hall Shopping Centre","A92 W956"
"Aalborg","DK","<MISSING>","57.0493","Aalborg - Bispensgade","JACK & JONES","jackjones.com","9.92037","https://www.jackjones.com/nl/en/stores","4598127708","<MISSING>","1144","Bispensgade7","9000"
"Aalborg","DK","<MISSING>","57.0476","Magasin - Aalborg","JACK & JONES","jackjones.com","9.92663","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14107","Fjordgade14","9000"
"Surrey","CA","<MISSING>","49.1889","Surrey, BC - Guilford Town Center","JACK & JONES","jackjones.com","-122.803","https://www.jackjones.com/nl/en/stores","6045850274","<MISSING>","3566","2695 Guilford Town Center","V3R 7C1"
"Jinámar (Las Palmas)","ES","<MISSING>","28.0329","Gran Canaria - El Mirador","JACK & JONES","jackjones.com","-15.404","https://www.jackjones.com/nl/en/stores","34928686910","<MISSING>","10595","CC Jinamar, Avenida Santa Rita de Casia, s/n sn local 90b","35220"
"Livingston","GB","<MISSING>","55.883","Livingston - Livingston Designer Outlet","JACK & JONES","jackjones.com","-3.52042","https://www.jackjones.com/nl/en/stores","4401506415664","<MISSING>","5294","Unit59 , Almondvale Avenue,  Designer Outlet","EH54 6QX"
"Charlestown","AU","<MISSING>","-32.9642","Myer - Charlestown","JACK & JONES","jackjones.com","151.694","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12235"," Square","2290"
"Dessau","DE","<MISSING>","51.8341","Dessau","JACK & JONES","jackjones.com","12.2439","https://www.jackjones.com/nl/en/stores","493406614747","<MISSING>","2548","Kavalierstrasse49","06844"
"Las Palmas De Gran Canarias","ES","<MISSING>","28.1351","ECI LAS PALMAS - SUC. 0012","JACK & JONES","jackjones.com","-15.4318","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11510","Jose Mesa Y Lopez,18","35007"
"Las Palmas De Gran Canarias","ES","<MISSING>","28.1024","ECI SIETE PALMAS - SUC. 0912","JACK & JONES","jackjones.com","-15.4532","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11939","Avenida Pintor Felo Monzon S/n.","35018"
"EL FERROL","ES","<MISSING>","43.4832","ECI EL FERROL SUC 0792","JACK & JONES","jackjones.com","-8.23626","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12249","CALLE DOLORES56","15402"
"Dülmen","DE","<MISSING>","51.8308","Dülmen - StadtQuartier","JACK & JONES","jackjones.com","7.27513","https://www.jackjones.com/nl/en/stores","4925949096085","<MISSING>","4681","Overbergplatz","48249"
"Partille","SE","<MISSING>","57.7392","Partille - Allum Köpcentrum","JACK & JONES","jackjones.com","12.1062","https://www.jackjones.com/nl/en/stores","46313030407","<MISSING>","2911","Kyrktorget19 -21","433 33"
"MEMMINGEN","DE","<MISSING>","47.9851","ECKHOFER MODEN GMBH","JACK & JONES","jackjones.com","10.1823","https://www.jackjones.com/nl/en/stores","490833195420","<MISSING>","14563","MAXIMILIANSTR.3","87700"
"Roma (Rm)","IT","<MISSING>","41.8997","Coin Termini 1569 XPO Logistics","JACK & JONES","jackjones.com","12.5019","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12906","Via G.Giolitti,10","00185"
"Roma (Rm)","IT","<MISSING>","41.972","Coin Roma Bufalotta 1159","JACK & JONES","jackjones.com","12.5409","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12905","V. Alberto Lionello201","00139"
"Roma (Rm)","IT","<MISSING>","41.853","Coin Roma Cinecittà 576","JACK & JONES","jackjones.com","12.5712","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12904","Vle Togliatti2","00173"
"Essen","DE","<MISSING>","51.4526","KAUFHOF - 670 - ESSEN","JACK & JONES","jackjones.com","7.01237","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11037","Kettwiger Str.1 A","45127"
"Essen","DE","<MISSING>","51.4583","Essen - Limbecker Platz","JACK & JONES","jackjones.com","7.00568","https://www.jackjones.com/nl/en/stores","4920112519576","<MISSING>","3235","Limbecker Platz1 a","45127"
"Essen","DE","<MISSING>","51.4591","Karstadt - CD1 - Fil.118 - Abt.241","JACK & JONES","jackjones.com","7.00677","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11668","Limbecker Platz1 A","45127"
"Essen","DE","<MISSING>","51.4966","Essen - Allee-Center","JACK & JONES","jackjones.com","7.00716","https://www.jackjones.com/nl/en/stores","4920131999921","<MISSING>","4619","Altenessener Str.411","45329"
"Vevey","CH","<MISSING>","46.4633","Vevey - Centre commercial St-Antoine","JACK & JONES","jackjones.com","6.84062","https://www.jackjones.com/nl/en/stores","41219211095","<MISSING>","4029","Avenue Général-Guisan15","1800"
"Tåstrup","DK","<MISSING>","55.6439","Tåstrup - City 2","JACK & JONES","jackjones.com","12.2775","https://www.jackjones.com/nl/en/stores","4543999201","<MISSING>","1132","Hveen Boulevard1","2630"
"Wetteren","BE","<MISSING>","50.9825","WAMO, Wetteren","JACK & JONES","jackjones.com","3.84538","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12021","Oosterzelesteenweg5","9230"
"Drachten","NL","<MISSING>","53.1063","Drachten - Zuiderbuurt","JACK & JONES","jackjones.com","6.09801","https://www.jackjones.com/nl/en/stores","31512548568","<MISSING>","4920","Zuiderbuurt10","9203 CW"
"HERZOGENRATH","DE","<MISSING>","50.8356","ROBERT LEY - Haus 2 - Kohlscheid","JACK & JONES","jackjones.com","6.07759","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12770","ROERMONDER STR.196","52134"
"Mestre (Ve)","IT","<MISSING>","45.589","Coin Mestre 501 XP Logistics Italia","JACK & JONES","jackjones.com","12.3","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12896","Pzza XXVII Ottobre Ang. V. Lazzari4 /C","30172"
"Viernheim","DE","<MISSING>","49.5258","Viernheim 2","JACK & JONES","jackjones.com","8.56353","https://www.jackjones.com/nl/en/stores","4962049196969","<MISSING>","10781","Robert-Schuman-Strasse8","68519"
"Bergisch Gladbach","DE","<MISSING>","50.9904","Bergisch Gladbach - Hauptstrasse","JACK & JONES","jackjones.com","7.12502","https://www.jackjones.com/nl/en/stores","4922029893800","<MISSING>","2621","Hauptstrasse129 -131.","51465"
"Porsgrunn","NO","<MISSING>","59.1309","Porsgrunn - Down Town","JACK & JONES","jackjones.com","9.63304","https://www.jackjones.com/nl/en/stores","4735566944","<MISSING>","3310","Kulltangveien70","3933"
"SKI","NO","<MISSING>","59.7168","Ski","JACK & JONES","jackjones.com","10.8365","https://www.jackjones.com/nl/en/stores","4764859934","<MISSING>","3011","JERNBANESVINGEN6","1400"
"Navan","IE","<MISSING>","53.6546","Navan","JACK & JONES","jackjones.com","-6.68709","https://www.jackjones.com/nl/en/stores","353469073712","<MISSING>","10177","Unit37  shopping centre","C15 YN52"
"Fuenlabrada (MADRID)","ES","<MISSING>","40.3031","Madrid - Loranca","JACK & JONES","jackjones.com","-3.83153","https://www.jackjones.com/nl/en/stores","34916047771","<MISSING>","10115","C.C. Loranca, Avenida de Pablo Iglesias22","28942"
"Geelong","AU","<MISSING>","-38.1471","Myer - Geelong","JACK & JONES","jackjones.com","144.363","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11191","105 Malop Street","3220"
"Malmö","SE","<MISSING>","55.5802","Malmö - Mobilia","JACK & JONES","jackjones.com","13.0037","https://www.jackjones.com/nl/en/stores","46406056815","<MISSING>","2399","P A Hanssons Väg40","214 32"
"Malmö","SE","<MISSING>","55.5957","Malmö - Triangeln","JACK & JONES","jackjones.com","13.0024","https://www.jackjones.com/nl/en/stores","46406056812","<MISSING>","2833","Södra Förstandsgatan41","211 43"
"Malmö","SE","<MISSING>","55.5988","BESTSELLER Showroom - Malmö","JACK & JONES","jackjones.com","12.9957","https://www.jackjones.com/nl/en/stores","460858555000","<MISSING>","16527","Fersens väg 3,4 tr.","211 47"
"Malmö","SE","<MISSING>","55.5645","Malmö - Emporia","JACK & JONES","jackjones.com","12.9734","https://www.jackjones.com/nl/en/stores","46406056817","<MISSING>","3728","Annetorpsvägen2 a","215 32"
"Cork","IE","<MISSING>","51.8876","Cork - Mahon Point","JACK & JONES","jackjones.com","-8.40826","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14385","Mahon Link Road","T12 R838"
"Schiffdorf","DE","<MISSING>","53.5836","Modepark Röther GmbH - Schiffdorf","JACK & JONES","jackjones.com","8.62653","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12793","Neufelder Weg 3 -5","27619"
"L'Hospit Barcelona","ES","<MISSING>","41.3589","Barcelona - Gran Via 2","JACK & JONES","jackjones.com","2.12922","https://www.jackjones.com/nl/en/stores","34932591272","<MISSING>","3158","C.C. Gran Via 2, Lokal B-40, Gran Via 7575","08908"
"Adelaide","AU","<MISSING>","-34.9223","Myer - Adelaide City","JACK & JONES","jackjones.com","138.601","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11202","22 Rundle Mall","5000"
"Aviles","ES","<MISSING>","43.5561","ECI AVILES - SUC. 0033","JACK & JONES","jackjones.com","-5.92022","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11476","Ctra. Finca La Tejera-la Carriona","33400"
"Mainz","DE","<MISSING>","50.0015","Kaufhof - CD1 - Fil. 420 - Abt. 241","JACK & JONES","jackjones.com","8.27117","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15046","Schusterstr.41 -45","55116"
"Mainz","DE","<MISSING>","50.0071","Karstadt - CD1 - Fil.053 - Abt.241","JACK & JONES","jackjones.com","8.26779","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11664","Ludwigstr.12","55116"
"Mainz","DE","<MISSING>","50.0003","Mainz","JACK & JONES","jackjones.com","8.27234","https://www.jackjones.com/nl/en/stores","4961311432448","<MISSING>","2744","Schusterstr.22 -24","55116"
"Almelo","NL","<MISSING>","52.3567","Almelo","JACK & JONES","jackjones.com","6.66465","https://www.jackjones.com/nl/en/stores","31546453817","<MISSING>","10385","Grotestraat73","7607 CD"
"Sulingen","DE","<MISSING>","52.6825","Wilhelm Ranck GmbH & Co. KG","JACK & JONES","jackjones.com","8.8125","https://www.jackjones.com/nl/en/stores","49042718030","<MISSING>","14574","Lange Str.1 + 3","27232"
"Ondara (Alicante)","ES","<MISSING>","38.8465","Denia - Portal de la Marina","JACK & JONES","jackjones.com","0.0886452","https://www.jackjones.com/nl/en/stores","34965767821","<MISSING>","10291","Salida AP-7 a Denia-Javea y CN332","03700"
"Nunspeet","NL","<MISSING>","52.3763","Stout SIS ONLY Nunspeet","JACK & JONES","jackjones.com","5.78336","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11765","Dorpsstraat40","8071 BZ"
"Köln-Weiden","DE","<MISSING>","50.9371","Köln - Weiden","JACK & JONES","jackjones.com","6.83444","https://www.jackjones.com/nl/en/stores","4922346036974","<MISSING>","2657","Aachener Straße1253","50858"
"Tarbes","FR","<MISSING>","43.2318","Tarbes","JACK & JONES","jackjones.com","0.0806365","https://www.jackjones.com/nl/en/stores","33562316372","<MISSING>","3490","105 Rue Du Marechal Foch","65000"
"Peine","DE","<MISSING>","52.3217","Peine","JACK & JONES","jackjones.com","10.2278","https://www.jackjones.com/nl/en/stores","4951715089950","<MISSING>","2822","Breite Strasse 4142","31224"
"Apeldoorn","NL","<MISSING>","52.2133","Apeldoorn - Hoofdstraat","JACK & JONES","jackjones.com","5.96357","https://www.jackjones.com/nl/en/stores","31555787312","<MISSING>","11006","Hoofdstraat71","7311 JV"
"Tilburg","NL","<MISSING>","51.5557","Tilburg - Heuvelstraat","JACK & JONES","jackjones.com","5.08597","https://www.jackjones.com/nl/en/stores","31133032225","<MISSING>","4229","Heuvelstraat78","5038 AG"
